0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0.0167830290010741
20,0.0537056928034372
21,0.110767991407089
22,0.392722878625134
23,0.788802363050483
24,1.22516111707841
25,1.65816326530612
26,1.82935016111708
27,1.9703276047261
28,3.5546455424275
29,5.59210526315789
30,8.81444683136412
31,10.452470461869
32,13.2048872180451
33,15.3396885069817
34,17.0515574650913
35,19.6663533834586
36,21.8917830290011
37,24.1272824919441
38,26.0271213748657
39,27.1146616541353
40,27.6013694951665
41,28.1417830290011
42,28.8466702470462
43,29.719387755102
44,30.3806390977444
45,30.7767185821697
46,31.015037593985
47,30.9344790547798
48,30.8740601503759
49,31.0083243823845
50,31.0821697099893
51,31.3372717508056
52,31.6695757250269
53,32.0085929108485
54,32.1059344790548
55,32.3845327604726
56,32.7101235230935
57,33.0021482277121
58,33.1531954887218
59,33.1733351235231
60,33.374731471536
61,33.3176691729323
62,33.3411654135338
63,33.4116541353383
64,33.4150107411386
65,33.4385069817401
66,33.5358485499463
67,33.6264769065521
68,33.7271750805585
69,33.8614393125671
70,34.0494092373792
71,34.2138829215897
72,34.3817132116004
73,34.4756981740064
74,34.5864661654135
75,34.6535982814178
76,34.6435284640172
77,34.6066058002148
78,34.6200322234157
79,34.703947368421
80,34.7945757250269
81,34.9254833512352
82,35.0530343716434
83,35.2040816326531
84,35.3886949516649
85,35.5968045112782
86,35.828410311493
87,35.9761009667025
88,36.0432330827068
89,36.1204350161117
90,36.1909237379162
