0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0.00335660580021482
25,0.00335660580021482
26,0.00335660580021482
27,0.00335660580021482
28,0.0100698174006445
29,0.0402792696025779
30,0.093984962406015
31,0.117481203007519
32,0.157760472610097
33,0.208109559613319
34,0.315520945220193
35,0.349087003222342
36,0.352443609022556
37,0.359156820622986
38,0.392722878625134
39,0.409505907626208
40,0.419575725026853
41,0.433002148227712
42,0.439715359828142
43,0.463211600429645
44,0.516917293233083
45,0.540413533834586
46,0.557196562835661
47,0.573979591836735
48,0.57733619763695
49,0.580692803437164
50,0.584049409237379
51,0.584049409237379
52,0.584049409237379
53,0.587406015037594
54,0.587406015037594
55,0.587406015037594
56,0.587406015037594
57,0.580692803437164
58,0.537056928034372
59,0.550483351235231
60,0.537056928034372
61,0.523630504833512
62,0.553839957035446
63,0.620972073039742
64,0.674677765843179
65,0.711600429645542
66,0.738453276047261
67,0.775375939849624
68,0.778732545649839
69,0.75859291084855
70,0.75859291084855
71,0.785445757250268
72,0.782089151450054
73,0.782089151450054
74,0.825725026852846
75,0.889500537056928
76,0.959989258861439
77,0.94656283566058
78,0.943206229860365
79,0.929779806659506
80,0.94656283566058
81,0.943206229860365
82,0.949919441460795
83,0.956632653061224
84,0.959989258861439
85,0.963345864661654
86,0.976772287862513
87,0.973415682062299
88,0.963345864661654
89,0.996911922663802
90,1.03047798066595
