0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0.00316987352204647
19,0.0190192411322788
20,0.0412083557866041
21,0.0602275969188829
22,0.0570577233968365
23,0.627634957365201
24,2.67854312612927
25,2.71975148191587
26,7.63622531460995
27,8.06098836656417
28,8.50477065965068
29,8.53012964782705
30,8.57133800361366
31,8.57767775065775
32,8.77737978254668
33,9.11021650236155
34,9.22750182267728
35,9.32259802833867
36,9.48109170444099
37,9.76004057438108
38,10.0041208355787
39,10.1245760294164
40,10.0770279265857
41,10.0168003296668
42,10.0072907091007
43,9.98510159444638
44,9.9660823533141
45,9.96925222683615
46,9.9724221003582
47,10.0389894443212
48,10.1435952705487
49,10.0833676736298
50,10.0897074206739
51,10.1150664088503
52,10.2133324880337
53,10.3052588201731
54,10.4035248993565
55,10.4415633816211
56,10.4954512314959
57,10.6190762988557
58,10.6602846546423
59,10.7427013662155
60,10.9360636510603
61,10.9899515009351
62,11.0628585919422
63,11.1769740387359
64,11.2086727739563
65,11.3386375883602
66,11.8394776048436
67,12.8982153612071
68,13.5512093067487
69,13.7445715915935
70,14.1820141376359
71,14.7240625099059
72,15.2217326528672
73,16.305829397407
74,16.305829397407
75,16.3343582591055
76,16.575268646781
77,16.984182331125
78,17.3296985450281
79,17.7608013440264
80,18.1950740165467
81,18.4550036453546
82,19.0033917646686
83,19.3996259549244
84,19.6912543189527
85,19.9765429359369
86,20.1065077503408
87,20.2713411734872
88,20.5249310552509
89,20.870447269154
90,21.4727232383428
