0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0.0794117647058823
25,0.288235294117647
26,0.382352941176471
27,0.388235294117647
28,0.391176470588235
29,0.391176470588235
30,0.391176470588235
31,0.391176470588235
32,0.391176470588235
33,0.391176470588235
34,0.391176470588235
35,0.391176470588235
36,0.391176470588235
37,0.391176470588235
38,0.391176470588235
39,0.391176470588235
40,0.391176470588235
41,0.391176470588235
42,0.391176470588235
43,0.391176470588235
44,0.391176470588235
45,0.391176470588235
46,0.391176470588235
47,0.391176470588235
48,0.391176470588235
49,0.391176470588235
50,0.391176470588235
51,0.391176470588235
52,0.391176470588235
53,0.391176470588235
54,0.391176470588235
55,0.391176470588235
56,0.391176470588235
57,0.391176470588235
58,0.391176470588235
59,0.391176470588235
60,0.391176470588235
61,0.391176470588235
62,0.391176470588235
63,0.391176470588235
64,0.391176470588235
65,0.391176470588235
66,0.391176470588235
67,0.391176470588235
68,0.391176470588235
69,0.391176470588235
70,0.391176470588235
71,0.391176470588235
72,0.391176470588235
73,0.391176470588235
74,0.391176470588235
75,0.391176470588235
76,0.391176470588235
77,0.391176470588235
78,0.391176470588235
79,0.391176470588235
80,0.391176470588235
81,0.391176470588235
82,0.391176470588235
83,0.391176470588235
84,0.391176470588235
