0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0.713108519269777
18,1.59102434077079
19,2.67811866125761
20,2.79221602434077
21,3.22641987829615
22,4.25963488843813
23,7.87905679513185
24,9.09292596348884
25,9.16265212981745
26,9.05806288032454
27,9.10243407707911
28,9.15631338742394
29,9.15631338742394
30,9.15314401622718
31,9.16265212981745
32,9.19434584178499
33,9.19117647058824
34,9.17532961460446
35,9.15948275862069
36,9.15314401622718
37,9.1309584178499
38,9.12778904665314
39,9.12778904665314
40,9.1309584178499
41,9.1309584178499
42,9.14046653144016
43,9.22920892494929
44,9.28308823529412
45,9.37816937119675
46,9.47008113590264
47,9.4795892494929
48,9.4795892494929
49,9.4795892494929
50,9.4795892494929
51,9.4795892494929
52,9.4795892494929
53,9.4795892494929
54,9.47641987829615
55,9.19434584178499
56,9.24822515212982
57,9.38767748478702
58,9.47325050709939
59,9.47325050709939
60,9.47325050709939
61,9.47325050709939
62,9.46374239350913
63,9.36866125760649
64,9.22287018255578
65,9.11511156186613
66,9.08658722109534
67,9.08024847870183
68,9.07390973630832
69,9.04855476673428
70,9.01369168356998
71,9.01686105476673
72,9.01686105476673
73,9.01686105476673
74,9.01686105476673
75,9.01686105476673
76,9.01686105476673
77,9.01686105476673
78,9.01686105476673
79,9.01686105476673
80,9.01686105476673
81,9.01686105476673
82,9.01686105476673
83,9.01686105476673
84,9.01686105476673
