0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0.00633974704409294
20,0.0348686087425112
21,0.0570577233968365
22,0.190192411322788
23,0.386724569689669
24,0.630804830887248
25,0.912923574349384
26,1.01752940057692
27,1.09677623862808
28,2.26328969474118
29,3.65803404444163
30,5.77867943069072
31,7.02443972485498
32,8.90417472342853
33,10.3623165435699
34,11.6144165847783
35,13.3927156306463
36,14.8984055536184
37,16.2202428123118
38,17.5072114622627
39,18.3123593368625
40,18.7466320093828
41,19.1238469585064
42,19.6658953307763
43,20.261831552921
44,20.8355786604114
45,21.1240371509177
46,21.285700700542
47,21.2223032301011
48,21.2001141154468
49,21.2983801946302
50,21.4093257679019
51,21.6090277997908
52,21.8118997052018
53,22.0718293340096
54,22.1447364250166
55,22.3697974450819
56,22.579009097537
57,22.7755412559039
58,22.8928265762196
59,22.918185564396
60,23.0861888610644
61,22.9974324024471
62,23.0037721494912
63,23.0386407582337
64,23.0925286081085
65,23.0830189875424
66,23.1654356991156
67,23.2541921577329
68,23.3239293752179
69,23.4317050749675
70,23.5458205217612
71,23.7169936919517
72,23.8596380004438
73,23.9325450914509
74,24.0022823089359
75,24.0530002852886
76,24.0751893999429
77,23.9864329413256
78,23.9483944590611
79,23.9864329413256
80,24.0498304117666
81,24.1639458585602
82,24.2590420642216
83,24.3573081434051
84,24.5126319459854
85,24.6838051161759
86,24.8518084128443
87,24.9373949979396
88,24.9817732272482
89,25.0546803182553
90,25.0958886740419
